,Date,Features,0,Region
634,Oct 2013,Townhouse,287200,Ontario
635,Oct 2013,Apartment,283600,Ontario
636,Nov 2013,Composite,412300,Ontario
637,Nov 2013,Single_family,449900,Ontario
638,Nov 2013,One_storey,354900,Ontario
639,Nov 2013,Two_storey,493800,Ontario
640,Nov 2013,Townhouse,289800,Ontario
641,Nov 2013,Apartment,283700,Ontario
642,Dec 2013,Composite,414100,Ontario
643,Dec 2013,Single_family,451700,Ontario
644,Dec 2013,One_storey,356200,Ontario
645,Dec 2013,Two_storey,495900,Ontario
646,Dec 2013,Townhouse,291100,Ontario
647,Dec 2013,Apartment,284500,Ontario
648,Jan 2014,Composite,416400,Ontario
649,Jan 2014,Single_family,454300,Ontario
650,Jan 2014,One_storey,358100,Ontario
651,Jan 2014,Two_storey,499000,Ontario
652,Jan 2014,Townhouse,291500,Ontario
653,Jan 2014,Apartment,285700,Ontario
654,Feb 2014,Composite,418400,Ontario
655,Feb 2014,Single_family,456800,Ontario
656,Feb 2014,One_storey,359600,Ontario
657,Feb 2014,Two_storey,502100,Ontario
658,Feb 2014,Townhouse,293100,Ontario
659,Feb 2014,Apartment,285600,Ontario
660,Mar 2014,Composite,419100,Ontario
661,Mar 2014,Single_family,457200,Ontario
662,Mar 2014,One_storey,359200,Ontario
663,Mar 2014,Two_storey,503200,Ontario
664,Mar 2014,Townhouse,294300,Ontario
665,Mar 2014,Apartment,287000,Ontario
666,Apr 2014,Composite,420600,Ontario
667,Apr 2014,Single_family,459000,Ontario
668,Apr 2014,One_storey,360300,Ontario
669,Apr 2014,Two_storey,505300,Ontario
670,Apr 2014,Townhouse,295200,Ontario
671,Apr 2014,Apartment,287600,Ontario
672,May 2014,Composite,422400,Ontario
673,May 2014,Single_family,461300,Ontario
674,May 2014,One_storey,361300,Ontario
675,May 2014,Two_storey,508300,Ontario
676,May 2014,Townhouse,295700,Ontario
677,May 2014,Apartment,286300,Ontario
678,Jun 2014,Composite,425300,Ontario
679,Jun 2014,Single_family,464400,Ontario
680,Jun 2014,One_storey,364200,Ontario
681,Jun 2014,Two_storey,511600,Ontario
682,Jun 2014,Townhouse,297000,Ontario
683,Jun 2014,Apartment,288400,Ontario
684,Jul 2014,Composite,427700,Ontario
685,Jul 2014,Single_family,467000,Ontario
686,Jul 2014,One_storey,366200,Ontario
687,Jul 2014,Two_storey,514500,Ontario
688,Jul 2014,Townhouse,298800,Ontario
689,Jul 2014,Apartment,289900,Ontario
690,Aug 2014,Composite,430600,Ontario
691,Aug 2014,Single_family,470400,Ontario
692,Aug 2014,One_storey,368200,Ontario
693,Aug 2014,Two_storey,518500,Ontario
694,Aug 2014,Townhouse,301600,Ontario
695,Aug 2014,Apartment,290300,Ontario
696,Sep 2014,Composite,433100,Ontario
697,Sep 2014,Single_family,473300,Ontario
698,Sep 2014,One_storey,370600,Ontario
699,Sep 2014,Two_storey,521600,Ontario
700,Sep 2014,Townhouse,302600,Ontario
701,Sep 2014,Apartment,290900,Ontario
702,Oct 2014,Composite,436200,Ontario
703,Oct 2014,Single_family,476700,Ontario
704,Oct 2014,One_storey,372700,Ontario
705,Oct 2014,Two_storey,525400,Ontario
706,Oct 2014,Townhouse,304400,Ontario
707,Oct 2014,Apartment,293300,Ontario
708,Nov 2014,Composite,439600,Ontario
709,Nov 2014,Single_family,480200,Ontario
710,Nov 2014,One_storey,374700,Ontario
711,Nov 2014,Two_storey,529400,Ontario
712,Nov 2014,Townhouse,306600,Ontario
713,Nov 2014,Apartment,296100,Ontario
714,Dec 2014,Composite,442500,Ontario
715,Dec 2014,Single_family,483600,Ontario
716,Dec 2014,One_storey,376500,Ontario
717,Dec 2014,Two_storey,533700,Ontario
718,Dec 2014,Townhouse,305800,Ontario
719,Dec 2014,Apartment,297200,Ontario
720,Jan 2015,Composite,444100,Ontario
721,Jan 2015,Single_family,485200,Ontario
722,Jan 2015,One_storey,378100,Ontario
723,Jan 2015,Two_storey,535100,Ontario
724,Jan 2015,Townhouse,311500,Ontario
725,Jan 2015,Apartment,297600,Ontario
726,Feb 2015,Composite,446200,Ontario
727,Feb 2015,Single_family,488000,Ontario
728,Feb 2015,One_storey,380600,Ontario
729,Feb 2015,Two_storey,538700,Ontario
730,Feb 2015,Townhouse,313200,Ontario
731,Feb 2015,Apartment,297100,Ontario
732,Mar 2015,Composite,448600,Ontario
733,Mar 2015,Single_family,491000,Ontario
734,Mar 2015,One_storey,381700,Ontario
735,Mar 2015,Two_storey,543400,Ontario
736,Mar 2015,Townhouse,314000,Ontario
737,Mar 2015,Apartment,299000,Ontario
738,Apr 2015,Composite,452000,Ontario
739,Apr 2015,Single_family,495100,Ontario
740,Apr 2015,One_storey,385500,Ontario
741,Apr 2015,Two_storey,548000,Ontario
742,Apr 2015,Townhouse,315900,Ontario
743,Apr 2015,Apartment,300100,Ontario
744,May 2015,Composite,455300,Ontario
745,May 2015,Single_family,498900,Ontario
746,May 2015,One_storey,387900,Ontario
747,May 2015,Two_storey,552100,Ontario
748,May 2015,Townhouse,318200,Ontario
749,May 2015,Apartment,301000,Ontario
750,Jun 2015,Composite,460600,Ontario
751,Jun 2015,Single_family,505200,Ontario
752,Jun 2015,One_storey,392100,Ontario
753,Jun 2015,Two_storey,558800,Ontario
754,Jun 2015,Townhouse,321300,Ontario
755,Jun 2015,Apartment,302600,Ontario
756,Jul 2015,Composite,465700,Ontario
757,Jul 2015,Single_family,511300,Ontario
758,Jul 2015,One_storey,397000,Ontario
759,Jul 2015,Two_storey,565200,Ontario
760,Jul 2015,Townhouse,322900,Ontario
761,Jul 2015,Apartment,304600,Ontario
762,Aug 2015,Composite,471000,Ontario
763,Aug 2015,Single_family,517400,Ontario
764,Aug 2015,One_storey,402000,Ontario
765,Aug 2015,Two_storey,571700,Ontario
766,Aug 2015,Townhouse,327800,Ontario
767,Aug 2015,Apartment,306100,Ontario
768,Sep 2015,Composite,475100,Ontario
769,Sep 2015,Single_family,521700,Ontario
770,Sep 2015,One_storey,404200,Ontario
771,Sep 2015,Two_storey,576700,Ontario
772,Sep 2015,Townhouse,331300,Ontario
773,Sep 2015,Apartment,309700,Ontario
774,Oct 2015,Composite,478300,Ontario
775,Oct 2015,Single_family,525300,Ontario
776,Oct 2015,One_storey,407700,Ontario
777,Oct 2015,Two_storey,580000,Ontario
778,Oct 2015,Townhouse,335200,Ontario
779,Oct 2015,Apartment,310600,Ontario
780,Nov 2015,Composite,482600,Ontario
781,Nov 2015,Single_family,530300,Ontario
782,Nov 2015,One_storey,410000,Ontario
783,Nov 2015,Two_storey,586000,Ontario
784,Nov 2015,Townhouse,338300,Ontario
785,Nov 2015,Apartment,312500,Ontario
786,Dec 2015,Composite,486200,Ontario
787,Dec 2015,Single_family,534100,Ontario
788,Dec 2015,One_storey,413600,Ontario
789,Dec 2015,Two_storey,589900,Ontario
790,Dec 2015,Townhouse,340000,Ontario
791,Dec 2015,Apartment,315200,Ontario
792,Jan 2016,Composite,491400,Ontario
793,Jan 2016,Single_family,541000,Ontario
794,Jan 2016,One_storey,416900,Ontario
795,Jan 2016,Two_storey,598000,Ontario
796,Jan 2016,Townhouse,339700,Ontario
797,Jan 2016,Apartment,316100,Ontario
798,Feb 2016,Composite,494900,Ontario
799,Feb 2016,Single_family,545300,Ontario
800,Feb 2016,One_storey,421100,Ontario
801,Feb 2016,Two_storey,603700,Ontario
802,Feb 2016,Townhouse,340900,Ontario
803,Feb 2016,Apartment,318300,Ontario
804,Mar 2016,Composite,500600,Ontario
805,Mar 2016,Single_family,552600,Ontario
806,Mar 2016,One_storey,427800,Ontario
807,Mar 2016,Two_storey,612700,Ontario
808,Mar 2016,Townhouse,345700,Ontario
809,Mar 2016,Apartment,318500,Ontario
810,Apr 2016,Composite,509400,Ontario
811,Apr 2016,Single_family,563000,Ontario
812,Apr 2016,One_storey,437000,Ontario
813,Apr 2016,Two_storey,624300,Ontario
814,Apr 2016,Townhouse,350900,Ontario
815,Apr 2016,Apartment,321200,Ontario
816,May 2016,Composite,520600,Ontario
817,May 2016,Single_family,576700,Ontario
818,May 2016,One_storey,447800,Ontario
819,May 2016,Two_storey,638700,Ontario
820,May 2016,Townhouse,356000,Ontario
821,May 2016,Apartment,324400,Ontario
822,Jun 2016,Composite,532000,Ontario
823,Jun 2016,Single_family,590000,Ontario
824,Jun 2016,One_storey,458100,Ontario
825,Jun 2016,Two_storey,652800,Ontario
826,Jun 2016,Townhouse,361900,Ontario
827,Jun 2016,Apartment,329500,Ontario
828,Jul 2016,Composite,543000,Ontario
829,Jul 2016,Single_family,602600,Ontario
830,Jul 2016,One_storey,465200,Ontario
831,Jul 2016,Two_storey,667200,Ontario
832,Jul 2016,Townhouse,370400,Ontario
833,Jul 2016,Apartment,334000,Ontario
834,Aug 2016,Composite,552700,Ontario
835,Aug 2016,Single_family,613300,Ontario
836,Aug 2016,One_storey,473600,Ontario
837,Aug 2016,Two_storey,679100,Ontario
838,Aug 2016,Townhouse,377000,Ontario
839,Aug 2016,Apartment,341000,Ontario
840,Sep 2016,Composite,562100,Ontario
841,Sep 2016,Single_family,624300,Ontario
842,Sep 2016,One_storey,481100,Ontario
843,Sep 2016,Two_storey,691400,Ontario
844,Sep 2016,Townhouse,384200,Ontario
845,Sep 2016,Apartment,344900,Ontario
846,Oct 2016,Composite,570300,Ontario
847,Oct 2016,Single_family,633700,Ontario
848,Oct 2016,One_storey,486900,Ontario
849,Oct 2016,Two_storey,702000,Ontario
850,Oct 2016,Townhouse,390300,Ontario
851,Oct 2016,Apartment,349700,Ontario
852,Nov 2016,Composite,578000,Ontario
853,Nov 2016,Single_family,641700,Ontario
854,Nov 2016,One_storey,493900,Ontario
855,Nov 2016,Two_storey,710300,Ontario
856,Nov 2016,Townhouse,397000,Ontario
857,Nov 2016,Apartment,356800,Ontario
858,Dec 2016,Composite,584000,Ontario
859,Dec 2016,Single_family,647900,Ontario
860,Dec 2016,One_storey,500000,Ontario
861,Dec 2016,Two_storey,716900,Ontario
862,Dec 2016,Townhouse,401000,Ontario
863,Dec 2016,Apartment,362300,Ontario
864,Jan 2017,Composite,599100,Ontario
865,Jan 2017,Single_family,664700,Ontario
866,Jan 2017,One_storey,510100,Ontario
867,Jan 2017,Two_storey,736000,Ontario
868,Jan 2017,Townhouse,415500,Ontario
869,Jan 2017,Apartment,371500,Ontario
870,Feb 2017,Composite,621500,Ontario
871,Feb 2017,Single_family,690700,Ontario
872,Feb 2017,One_storey,534300,Ontario
873,Feb 2017,Two_storey,764900,Ontario
874,Feb 2017,Townhouse,434900,Ontario
875,Feb 2017,Apartment,381500,Ontario
876,Mar 2017,Composite,645500,Ontario
877,Mar 2017,Single_family,717300,Ontario
878,Mar 2017,One_storey,557300,Ontario
879,Mar 2017,Two_storey,796200,Ontario
880,Mar 2017,Townhouse,450800,Ontario
881,Mar 2017,Apartment,402100,Ontario
882,Apr 2017,Composite,652300,Ontario
883,Apr 2017,Single_family,721700,Ontario
884,Apr 2017,One_storey,562000,Ontario
885,Apr 2017,Two_storey,801400,Ontario
886,Apr 2017,Townhouse,463600,Ontario
887,Apr 2017,Apartment,417700,Ontario
888,May 2017,Composite,642800,Ontario
889,May 2017,Single_family,708600,Ontario
890,May 2017,One_storey,549900,Ontario
891,May 2017,Two_storey,787000,Ontario
892,May 2017,Townhouse,463600,Ontario
893,May 2017,Apartment,422400,Ontario
894,Jun 2017,Composite,630200,Ontario
895,Jun 2017,Single_family,692800,Ontario
896,Jun 2017,One_storey,535600,Ontario
897,Jun 2017,Two_storey,769600,Ontario
898,Jun 2017,Townhouse,457600,Ontario
899,Jun 2017,Apartment,421700,Ontario
900,Jul 2017,Composite,617400,Ontario
901,Jul 2017,Single_family,676500,Ontario
902,Jul 2017,One_storey,525600,Ontario
903,Jul 2017,Two_storey,749200,Ontario
904,Jul 2017,Townhouse,451800,Ontario
905,Jul 2017,Apartment,420900,Ontario
906,Aug 2017,Composite,610100,Ontario
907,Aug 2017,Single_family,667800,Ontario
908,Aug 2017,One_storey,517000,Ontario
909,Aug 2017,Two_storey,740600,Ontario
910,Aug 2017,Townhouse,446200,Ontario
911,Aug 2017,Apartment,420900,Ontario
912,Sep 2017,Composite,608400,Ontario
913,Sep 2017,Single_family,665500,Ontario
914,Sep 2017,One_storey,515600,Ontario
915,Sep 2017,Two_storey,737400,Ontario
916,Sep 2017,Townhouse,442500,Ontario
917,Sep 2017,Apartment,423500,Ontario
918,Oct 2017,Composite,608000,Ontario
919,Oct 2017,Single_family,663900,Ontario
920,Oct 2017,One_storey,515100,Ontario
921,Oct 2017,Two_storey,735300,Ontario
922,Oct 2017,Townhouse,442200,Ontario
923,Oct 2017,Apartment,428500,Ontario
924,Nov 2017,Composite,609000,Ontario
925,Nov 2017,Single_family,664800,Ontario
926,Nov 2017,One_storey,515800,Ontario
927,Nov 2017,Two_storey,736200,Ontario
928,Nov 2017,Townhouse,441900,Ontario
929,Nov 2017,Apartment,431400,Ontario
930,Dec 2017,Composite,608200,Ontario
931,Dec 2017,Single_family,663100,Ontario
932,Dec 2017,One_storey,517600,Ontario
933,Dec 2017,Two_storey,733300,Ontario
934,Dec 2017,Townhouse,443000,Ontario
935,Dec 2017,Apartment,434700,Ontario
936,Jan 2018,Composite,605500,Ontario
937,Jan 2018,Single_family,659000,Ontario
938,Jan 2018,One_storey,513000,Ontario
939,Jan 2018,Two_storey,728900,Ontario
940,Jan 2018,Townhouse,444600,Ontario
941,Jan 2018,Apartment,437700,Ontario
942,Feb 2018,Composite,601600,Ontario
943,Feb 2018,Single_family,654200,Ontario
944,Feb 2018,One_storey,513200,Ontario
945,Feb 2018,Two_storey,723400,Ontario
946,Feb 2018,Townhouse,441800,Ontario
947,Feb 2018,Apartment,438700,Ontario
948,Mar 2018,Composite,599600,Ontario
949,Mar 2018,Single_family,651800,Ontario
950,Mar 2018,One_storey,513200,Ontario
951,Mar 2018,Two_storey,721900,Ontario
952,Mar 2018,Townhouse,444600,Ontario
953,Mar 2018,Apartment,441000,Ontario
954,Apr 2018,Composite,599500,Ontario
955,Apr 2018,Single_family,651200,Ontario
956,Apr 2018,One_storey,514600,Ontario
957,Apr 2018,Two_storey,720500,Ontario
958,Apr 2018,Townhouse,444500,Ontario
959,Apr 2018,Apartment,444300,Ontario
960,May 2018,Composite,600900,Ontario
961,May 2018,Single_family,652800,Ontario
962,May 2018,One_storey,514600,Ontario
963,May 2018,Two_storey,722300,Ontario
964,May 2018,Townhouse,443800,Ontario
965,May 2018,Apartment,446600,Ontario
966,Jun 2018,Composite,603200,Ontario
967,Jun 2018,Single_family,654500,Ontario
968,Jun 2018,One_storey,513700,Ontario
969,Jun 2018,Two_storey,724900,Ontario
970,Jun 2018,Townhouse,448300,Ontario
971,Jun 2018,Apartment,449500,Ontario
972,Jul 2018,Composite,606500,Ontario
973,Jul 2018,Single_family,657500,Ontario
974,Jul 2018,One_storey,516300,Ontario
975,Jul 2018,Two_storey,727200,Ontario
976,Jul 2018,Townhouse,452600,Ontario
977,Jul 2018,Apartment,453900,Ontario
978,Aug 2018,Composite,609000,Ontario
979,Aug 2018,Single_family,659900,Ontario
980,Aug 2018,One_storey,520100,Ontario
981,Aug 2018,Two_storey,728800,Ontario
982,Aug 2018,Townhouse,455100,Ontario
983,Aug 2018,Apartment,457600,Ontario
984,Sep 2018,Composite,610900,Ontario
985,Sep 2018,Single_family,660900,Ontario
986,Sep 2018,One_storey,519200,Ontario
987,Sep 2018,Two_storey,730400,Ontario
988,Sep 2018,Townhouse,460500,Ontario
989,Sep 2018,Apartment,462800,Ontario
990,Oct 2018,Composite,613000,Ontario
991,Oct 2018,Single_family,662900,Ontario
992,Oct 2018,One_storey,522700,Ontario
993,Oct 2018,Two_storey,732000,Ontario
994,Oct 2018,Townhouse,462400,Ontario
995,Oct 2018,Apartment,466100,Ontario
996,Nov 2018,Composite,611100,Ontario
997,Nov 2018,Single_family,660300,Ontario
998,Nov 2018,One_storey,520400,Ontario
999,Nov 2018,Two_storey,729400,Ontario
1000,Nov 2018,Townhouse,464200,Ontario
1001,Nov 2018,Apartment,466600,Ontario
1002,Dec 2018,Composite,609400,Ontario
1003,Dec 2018,Single_family,656800,Ontario
1004,Dec 2018,One_storey,517000,Ontario
1005,Dec 2018,Two_storey,726700,Ontario
1006,Dec 2018,Townhouse,466000,Ontario
1007,Dec 2018,Apartment,472000,Ontario
1008,Jan 2019,Composite,603600,Ontario
1009,Jan 2019,Single_family,651000,Ontario
1010,Jan 2019,One_storey,513900,Ontario
1011,Jan 2019,Two_storey,719600,Ontario
1012,Jan 2019,Townhouse,460400,Ontario
1013,Jan 2019,Apartment,466100,Ontario
1014,Feb 2019,Composite,597800,Ontario
1015,Feb 2019,Single_family,644100,Ontario
1016,Feb 2019,One_storey,509600,Ontario
1017,Feb 2019,Two_storey,712600,Ontario
1018,Feb 2019,Townhouse,459300,Ontario
1019,Feb 2019,Apartment,464600,Ontario
1020,Mar 2019,Composite,595400,Ontario
1021,Mar 2019,Single_family,642200,Ontario
1022,Mar 2019,One_storey,509300,Ontario
1023,Mar 2019,Two_storey,711200,Ontario
1024,Mar 2019,Townhouse,457500,Ontario
1025,Mar 2019,Apartment,462900,Ontario
1026,Apr 2019,Composite,599300,Ontario
1027,Apr 2019,Single_family,646300,Ontario
1028,Apr 2019,One_storey,512700,Ontario
1029,Apr 2019,Two_storey,715500,Ontario
1030,Apr 2019,Townhouse,460800,Ontario
1031,Apr 2019,Apartment,465800,Ontario
1032,May 2019,Composite,604700,Ontario
1033,May 2019,Single_family,651900,Ontario
1034,May 2019,One_storey,517400,Ontario
1035,May 2019,Two_storey,720600,Ontario
1036,May 2019,Townhouse,468600,Ontario
1037,May 2019,Apartment,470100,Ontario
1038,Jun 2019,Composite,611600,Ontario
1039,Jun 2019,Single_family,659000,Ontario
1040,Jun 2019,One_storey,525400,Ontario
1041,Jun 2019,Two_storey,726700,Ontario
1042,Jun 2019,Townhouse,473700,Ontario
1043,Jun 2019,Apartment,475900,Ontario
1044,Jul 2019,Composite,617900,Ontario
1045,Jul 2019,Single_family,666100,Ontario
1046,Jul 2019,One_storey,528600,Ontario
1047,Jul 2019,Two_storey,735100,Ontario
1048,Jul 2019,Townhouse,475900,Ontario
1049,Jul 2019,Apartment,481100,Ontario
1050,Aug 2019,Composite,622100,Ontario
1051,Aug 2019,Single_family,670400,Ontario
1052,Aug 2019,One_storey,532500,Ontario
1053,Aug 2019,Two_storey,739400,Ontario
1054,Aug 2019,Townhouse,483000,Ontario
1055,Aug 2019,Apartment,486400,Ontario
1056,Sep 2019,Composite,627000,Ontario
1057,Sep 2019,Single_family,675100,Ontario
1058,Sep 2019,One_storey,537700,Ontario
1059,Sep 2019,Two_storey,743200,Ontario
1060,Sep 2019,Townhouse,487100,Ontario
1061,Sep 2019,Apartment,490900,Ontario
1062,Oct 2019,Composite,631400,Ontario
1063,Oct 2019,Single_family,679500,Ontario
1064,Oct 2019,One_storey,541400,Ontario
1065,Oct 2019,Two_storey,748300,Ontario
1066,Oct 2019,Townhouse,494400,Ontario
1067,Oct 2019,Apartment,494200,Ontario
1068,Nov 2019,Composite,634100,Ontario
1069,Nov 2019,Single_family,680900,Ontario
1070,Nov 2019,One_storey,544000,Ontario
1071,Nov 2019,Two_storey,750300,Ontario
1072,Nov 2019,Townhouse,497600,Ontario
1073,Nov 2019,Apartment,502200,Ontario
1074,Dec 2019,Composite,635700,Ontario
1075,Dec 2019,Single_family,682000,Ontario
1076,Dec 2019,One_storey,545700,Ontario
1077,Dec 2019,Two_storey,752600,Ontario
1078,Dec 2019,Townhouse,499700,Ontario
1079,Dec 2019,Apartment,507100,Ontario
1080,Jan 2020,Composite,636300,Ontario
1081,Jan 2020,Single_family,680800,Ontario
1082,Jan 2020,One_storey,546500,Ontario
1083,Jan 2020,Two_storey,751000,Ontario
1084,Jan 2020,Townhouse,502500,Ontario
1085,Jan 2020,Apartment,513900,Ontario
1086,Feb 2020,Composite,639300,Ontario
1087,Feb 2020,Single_family,683500,Ontario
1088,Feb 2020,One_storey,546800,Ontario
1089,Feb 2020,Two_storey,755700,Ontario
1090,Feb 2020,Townhouse,504000,Ontario
1091,Feb 2020,Apartment,518300,Ontario
1092,Mar 2020,Composite,641600,Ontario
1093,Mar 2020,Single_family,686400,Ontario
1094,Mar 2020,One_storey,547900,Ontario
1095,Mar 2020,Two_storey,759500,Ontario
1096,Mar 2020,Townhouse,505300,Ontario
1097,Mar 2020,Apartment,520000,Ontario
1098,Apr 2020,Composite,633400,Ontario
1099,Apr 2020,Single_family,676100,Ontario
1100,Apr 2020,One_storey,538000,Ontario
1101,Apr 2020,Two_storey,747900,Ontario
1102,Apr 2020,Townhouse,509500,Ontario
1103,Apr 2020,Apartment,513400,Ontario
1104,May 2020,Composite,645200,Ontario
1105,May 2020,Single_family,691600,Ontario
1106,May 2020,One_storey,548100,Ontario
1107,May 2020,Two_storey,764300,Ontario
1108,May 2020,Townhouse,511600,Ontario
1109,May 2020,Apartment,512500,Ontario
1110,Jun 2020,Composite,661300,Ontario
1111,Jun 2020,Single_family,712000,Ontario
1112,Jun 2020,One_storey,568400,Ontario
1113,Jun 2020,Two_storey,784600,Ontario
1114,Jun 2020,Townhouse,520800,Ontario
1115,Jun 2020,Apartment,511000,Ontario
1116,Jul 2020,Composite,682500,Ontario
1117,Jul 2020,Single_family,736200,Ontario
1118,Jul 2020,One_storey,590400,Ontario
1119,Jul 2020,Two_storey,808800,Ontario
1120,Jul 2020,Townhouse,537600,Ontario
1121,Jul 2020,Apartment,519800,Ontario
1122,Aug 2020,Composite,699900,Ontario
1123,Aug 2020,Single_family,758200,Ontario
1124,Aug 2020,One_storey,608800,Ontario
1125,Aug 2020,Two_storey,832100,Ontario
1126,Aug 2020,Townhouse,551100,Ontario
1127,Aug 2020,Apartment,524400,Ontario
1128,Sep 2020,Composite,714700,Ontario
1129,Sep 2020,Single_family,774800,Ontario
1130,Sep 2020,One_storey,625000,Ontario
1131,Sep 2020,Two_storey,847400,Ontario
1132,Sep 2020,Townhouse,561100,Ontario
1133,Sep 2020,Apartment,526800,Ontario
1134,Oct 2020,Composite,720900,Ontario
1135,Oct 2020,Single_family,782100,Ontario
1136,Oct 2020,One_storey,633600,Ontario
1137,Oct 2020,Two_storey,854000,Ontario
1138,Oct 2020,Townhouse,566500,Ontario
1139,Oct 2020,Apartment,526300,Ontario
1140,Nov 2020,Composite,728800,Ontario
1141,Nov 2020,Single_family,792300,Ontario
1142,Nov 2020,One_storey,646300,Ontario
1143,Nov 2020,Two_storey,865800,Ontario
1144,Nov 2020,Townhouse,572700,Ontario
1145,Nov 2020,Apartment,524700,Ontario
1146,Dec 2020,Composite,737800,Ontario
1147,Dec 2020,Single_family,803600,Ontario
1148,Dec 2020,One_storey,655200,Ontario
1149,Dec 2020,Two_storey,880600,Ontario
1150,Dec 2020,Townhouse,581900,Ontario
1151,Dec 2020,Apartment,526500,Ontario
1152,Jan 2021,Composite,754300,Ontario
