Date,,0,Region
Sep 2011,One_storey,254100,Saskatchewan
Sep 2011,Two_storey,320200,Saskatchewan
Sep 2011,Townhouse,261900,Saskatchewan
Sep 2011,Apartment,218400,Saskatchewan
Oct 2011,Composite,270100,Saskatchewan
Oct 2011,Single_family,276400,Saskatchewan
Oct 2011,One_storey,256500,Saskatchewan
Oct 2011,Two_storey,324600,Saskatchewan
Oct 2011,Townhouse,262100,Saskatchewan
Oct 2011,Apartment,221000,Saskatchewan
Nov 2011,Composite,273200,Saskatchewan
Nov 2011,Single_family,279600,Saskatchewan
Nov 2011,One_storey,259500,Saskatchewan
Nov 2011,Two_storey,328100,Saskatchewan
Nov 2011,Townhouse,265200,Saskatchewan
Nov 2011,Apartment,224900,Saskatchewan
Dec 2011,Composite,274900,Saskatchewan
Dec 2011,Single_family,281800,Saskatchewan
Dec 2011,One_storey,261600,Saskatchewan
Dec 2011,Two_storey,329800,Saskatchewan
Dec 2011,Townhouse,266700,Saskatchewan
Dec 2011,Apartment,222900,Saskatchewan
Jan 2012,Composite,276300,Saskatchewan
Jan 2012,Single_family,282800,Saskatchewan
Jan 2012,One_storey,262500,Saskatchewan
Jan 2012,Two_storey,332100,Saskatchewan
Jan 2012,Townhouse,270300,Saskatchewan
Jan 2012,Apartment,225700,Saskatchewan
Feb 2012,Composite,277500,Saskatchewan
Feb 2012,Single_family,284400,Saskatchewan
Feb 2012,One_storey,262600,Saskatchewan
Feb 2012,Two_storey,335100,Saskatchewan
Feb 2012,Townhouse,270600,Saskatchewan
Feb 2012,Apartment,226600,Saskatchewan
Mar 2012,Composite,278600,Saskatchewan
Mar 2012,Single_family,285200,Saskatchewan
Mar 2012,One_storey,263700,Saskatchewan
Mar 2012,Two_storey,336900,Saskatchewan
Mar 2012,Townhouse,275500,Saskatchewan
Mar 2012,Apartment,227800,Saskatchewan
Apr 2012,Composite,281000,Saskatchewan
Apr 2012,Single_family,288000,Saskatchewan
Apr 2012,One_storey,265900,Saskatchewan
Apr 2012,Two_storey,339600,Saskatchewan
Apr 2012,Townhouse,274100,Saskatchewan
Apr 2012,Apartment,228400,Saskatchewan
May 2012,Composite,283500,Saskatchewan
May 2012,Single_family,290600,Saskatchewan
May 2012,One_storey,268100,Saskatchewan
May 2012,Two_storey,343800,Saskatchewan
May 2012,Townhouse,273600,Saskatchewan
May 2012,Apartment,230500,Saskatchewan
Jun 2012,Composite,285500,Saskatchewan
Jun 2012,Single_family,292700,Saskatchewan
Jun 2012,One_storey,270400,Saskatchewan
Jun 2012,Two_storey,345000,Saskatchewan
Jun 2012,Townhouse,273400,Saskatchewan
Jun 2012,Apartment,232900,Saskatchewan
Jul 2012,Composite,287800,Saskatchewan
Jul 2012,Single_family,295200,Saskatchewan
Jul 2012,One_storey,272200,Saskatchewan
Jul 2012,Two_storey,348800,Saskatchewan
Jul 2012,Townhouse,273100,Saskatchewan
Jul 2012,Apartment,235500,Saskatchewan
Aug 2012,Composite,288700,Saskatchewan
Aug 2012,Single_family,296000,Saskatchewan
Aug 2012,One_storey,273700,Saskatchewan
Aug 2012,Two_storey,349300,Saskatchewan
Aug 2012,Townhouse,277500,Saskatchewan
Aug 2012,Apartment,235900,Saskatchewan
Sep 2012,Composite,290500,Saskatchewan
Sep 2012,Single_family,297700,Saskatchewan
Sep 2012,One_storey,275300,Saskatchewan
Sep 2012,Two_storey,350000,Saskatchewan
Sep 2012,Townhouse,279700,Saskatchewan
Sep 2012,Apartment,237500,Saskatchewan
Oct 2012,Composite,290800,Saskatchewan
Oct 2012,Single_family,297900,Saskatchewan
Oct 2012,One_storey,274500,Saskatchewan
Oct 2012,Two_storey,351600,Saskatchewan
Oct 2012,Townhouse,282500,Saskatchewan
Oct 2012,Apartment,237000,Saskatchewan
Nov 2012,Composite,290800,Saskatchewan
Nov 2012,Single_family,298000,Saskatchewan
Nov 2012,One_storey,274400,Saskatchewan
Nov 2012,Two_storey,351300,Saskatchewan
Nov 2012,Townhouse,281900,Saskatchewan
Nov 2012,Apartment,237100,Saskatchewan
Dec 2012,Composite,292800,Saskatchewan
Dec 2012,Single_family,300300,Saskatchewan
Dec 2012,One_storey,275900,Saskatchewan
Dec 2012,Two_storey,355000,Saskatchewan
Dec 2012,Townhouse,283800,Saskatchewan
Dec 2012,Apartment,237200,Saskatchewan
Jan 2013,Composite,294200,Saskatchewan
Jan 2013,Single_family,301800,Saskatchewan
Jan 2013,One_storey,278100,Saskatchewan
Jan 2013,Two_storey,355500,Saskatchewan
Jan 2013,Townhouse,283200,Saskatchewan
Jan 2013,Apartment,238500,Saskatchewan
Feb 2013,Composite,296200,Saskatchewan
Feb 2013,Single_family,304300,Saskatchewan
Feb 2013,One_storey,279400,Saskatchewan
Feb 2013,Two_storey,359000,Saskatchewan
Feb 2013,Townhouse,284200,Saskatchewan
Feb 2013,Apartment,237800,Saskatchewan
Mar 2013,Composite,295100,Saskatchewan
Mar 2013,Single_family,303300,Saskatchewan
Mar 2013,One_storey,278700,Saskatchewan
Mar 2013,Two_storey,357000,Saskatchewan
Mar 2013,Townhouse,283000,Saskatchewan
Mar 2013,Apartment,234800,Saskatchewan
Apr 2013,Composite,294500,Saskatchewan
Apr 2013,Single_family,302400,Saskatchewan
Apr 2013,One_storey,276800,Saskatchewan
Apr 2013,Two_storey,359300,Saskatchewan
Apr 2013,Townhouse,284800,Saskatchewan
Apr 2013,Apartment,234700,Saskatchewan
May 2013,Composite,294500,Saskatchewan
May 2013,Single_family,302700,Saskatchewan
May 2013,One_storey,277800,Saskatchewan
May 2013,Two_storey,357600,Saskatchewan
May 2013,Townhouse,281500,Saskatchewan
May 2013,Apartment,233500,Saskatchewan
